Team_ID,Composition,Probability,Expected_Payoff,In_Support
551,"Mouse, Otter, Cricket",0.0,-1.0000000000000149,False
552,"Mouse, Otter, Fish",0.0,-0.9724600982530465,False
553,"Mouse, Otter, Horse",0.0,-1.0000000000000149,False
554,"Mouse, Otter, Mosquito",0.0,-0.9814236546274089,False
555,"Mouse, Otter, Mouse",0.0,-1.0000000000000149,False
556,"Mouse, Otter, Otter",0.0,-1.0000000000000149,False
557,"Mouse, Otter, Pig",0.0,-1.0000000000000149,False
558,"Mouse, Pig, Ant",0.0,-1.0000000000000149,False
559,"Mouse, Pig, Beaver",0.0,-1.0000000000000149,False
560,"Mouse, Pig, Cricket",0.0,-1.0000000000000149,False
561,"Mouse, Pig, Fish",0.0,-0.9735224692462474,False
562,"Mouse, Pig, Horse",0.0,-1.0000000000000149,False
563,"Mouse, Pig, Mosquito",0.0,-0.9821484836444838,False
564,"Mouse, Pig, Mouse",0.0,-1.0000000000000149,False
565,"Mouse, Pig, Otter",0.0,-1.0000000000000149,False
566,"Mouse, Pig, Pig",0.0,-1.0000000000000149,False
567,"Otter, Ant, Ant",0.0,-0.802705051633748,False
591,"Otter, Cricket, Mouse",0.0,-1.0000000000000149,False
592,"Otter, Cricket, Otter",0.0,-0.9700901971019349,False
593,"Otter, Cricket, Pig",0.0,-0.9157775724061527,False
594,"Otter, Fish, Ant",0.0,-0.8623083975324923,False
617,"Otter, Mosquito, Mosquito",0.0,-0.7749863620570767,False
618,"Otter, Mosquito, Mouse",0.0,-0.9795587790212601,False
619,"Otter, Mosquito, Otter",0.0,-0.9447016223270257,False
620,"Otter, Mosquito, Pig",0.0,-0.5367339279701793,False
621,"Otter, Mouse, Ant",0.0,-1.0000000000000149,False
622,"Otter, Mouse, Beaver",0.0,-1.0000000000000149,False
623,"Otter, Mouse, Cricket",0.0,-1.0000000000000149,False
624,"Otter, Mouse, Fish",0.0,-0.974748279682585,False
625,"Otter, Mouse, Horse",0.0,-1.0000000000000149,False
626,"Otter, Mouse, Mosquito",0.0,-0.9805737358609987,False
627,"Otter, Mouse, Mouse",0.0,-1.0000000000000149,False
628,"Otter, Mouse, Otter",0.0,-1.0000000000000149,False
629,"Otter, Mouse, Pig",0.0,-1.0000000000000149,False
630,"Otter, Otter, Ant",0.0,-1.0000000000000102,False
631,"Otter, Otter, Beaver",0.0,-1.0000000000000107,False
632,"Otter, Otter, Cricket",0.0,-0.9693559327659238,False
633,"Otter, Otter, Fish",0.0,-0.9459008477777059,False
634,"Otter, Otter, Horse",0.0,-1.0000000000000149,False
635,"Otter, Otter, Mosquito",0.0,-0.9526640700345514,False
616,"Otter, Mosquito, Horse",0.0,-0.9703901249411797,False
615,"Otter, Mosquito, Fish",0.0,-0.866484006667227,False
